2020-03-19 15:48:04.696 | ERROR    | __main__:main:329 - Index creation exception: 'NoneType' object has no attribute 'decode'
2020-03-19 15:48:04.696 | ERROR    | __main__:main:329 - Index creation exception: 'NoneType' object has no attribute 'decode'
2020-03-19 15:48:41.295 | WARNING  | __main__:finish_db:274 - Generating indexes now
2020-03-19 15:48:41.295 | WARNING  | __main__:finish_db:274 - Generating indexes now
2020-03-19 15:48:41.333 | ERROR    | __main__:main:329 - Index creation exception: 'NoneType' object has no attribute 'decode'
2020-03-19 15:48:41.333 | ERROR    | __main__:main:329 - Index creation exception: 'NoneType' object has no attribute 'decode'
2020-03-19 15:48:54.829 | WARNING  | __main__:finish_db:274 - Generating indexes now
2020-03-19 15:48:54.829 | WARNING  | __main__:finish_db:274 - Generating indexes now
2020-03-19 16:08:33.453 | WARNING  | __main__:finish_db:274 - Generating indexes now
2020-03-19 16:08:33.453 | WARNING  | __main__:finish_db:274 - Generating indexes now
2020-03-19 16:08:33.535 | ERROR    | __main__:main:332 - Index creation exception: 'NoneType' object has no attribute 'decode'
2020-03-19 16:08:33.535 | ERROR    | __main__:main:332 - Index creation exception: 'NoneType' object has no attribute 'decode'
2020-03-19 16:08:56.294 | WARNING  | __main__:finish_db:274 - Generating indexes now
2020-03-19 16:08:56.294 | WARNING  | __main__:finish_db:274 - Generating indexes now
2020-03-19 16:08:56.312 | ERROR    | __main__:main:332 - Index creation exception: 'NoneType' object has no attribute 'decode'
2020-03-19 16:08:56.312 | ERROR    | __main__:main:332 - Index creation exception: 'NoneType' object has no attribute 'decode'
2020-03-19 16:09:22.264 | WARNING  | __main__:finish_db:274 - Generating indexes now
2020-03-19 16:09:22.264 | WARNING  | __main__:finish_db:274 - Generating indexes now
2020-03-19 16:09:22.282 | ERROR    | __main__:main:331 - Index creation exception: 'NoneType' object has no attribute 'decode'
2020-03-19 16:09:22.282 | ERROR    | __main__:main:331 - Index creation exception: 'NoneType' object has no attribute 'decode'
2020-03-19 16:09:42.826 | WARNING  | __main__:finish_db:274 - Generating indexes now
2020-03-19 16:09:42.826 | WARNING  | __main__:finish_db:274 - Generating indexes now
2020-03-19 16:09:42.843 | ERROR    | __main__:main:332 - Index creation exception: 'NoneType' object has no attribute 'decode'
2020-03-19 16:09:42.843 | ERROR    | __main__:main:332 - Index creation exception: 'NoneType' object has no attribute 'decode'
2020-03-19 16:09:52.980 | WARNING  | __main__:finish_db:274 - Generating indexes now
2020-03-19 16:09:52.980 | WARNING  | __main__:finish_db:274 - Generating indexes now
2020-03-19 16:09:52.995 | ERROR    | __main__:main:332 - Index creation exception: 'str' object has no attribute 'splot'
2020-03-19 16:09:52.995 | ERROR    | __main__:main:332 - Index creation exception: 'str' object has no attribute 'splot'
2020-03-19 16:10:00.944 | WARNING  | __main__:finish_db:274 - Generating indexes now
2020-03-19 16:10:00.944 | WARNING  | __main__:finish_db:274 - Generating indexes now
2020-03-19 16:10:00.962 | ERROR    | __main__:main:332 - Index creation exception: 'NoneType' object has no attribute 'decode'
2020-03-19 16:10:00.962 | ERROR    | __main__:main:332 - Index creation exception: 'NoneType' object has no attribute 'decode'
2020-03-19 16:10:57.045 | WARNING  | __main__:finish_db:274 - Generating indexes now
2020-03-19 16:10:57.045 | WARNING  | __main__:finish_db:274 - Generating indexes now
2020-03-19 16:10:57.062 | ERROR    | __main__:main:332 - Index creation exception: 'NoneType' object has no attribute 'decode'
2020-03-19 16:10:57.062 | ERROR    | __main__:main:332 - Index creation exception: 'NoneType' object has no attribute 'decode'
2020-03-19 16:11:30.793 | WARNING  | __main__:finish_db:274 - Generating indexes now
2020-03-19 16:11:30.793 | WARNING  | __main__:finish_db:274 - Generating indexes now
2020-03-19 16:11:30.810 | ERROR    | __main__:main:332 - Index creation exception: 'NoneType' object has no attribute 'decode'
2020-03-19 16:11:30.810 | ERROR    | __main__:main:332 - Index creation exception: 'NoneType' object has no attribute 'decode'
2020-03-19 16:11:59.357 | WARNING  | __main__:finish_db:274 - Generating indexes now
2020-03-19 16:11:59.357 | WARNING  | __main__:finish_db:274 - Generating indexes now
2020-03-19 16:11:59.375 | ERROR    | __main__:main:332 - Index creation exception: 'NoneType' object has no attribute 'decode'
2020-03-19 16:11:59.375 | ERROR    | __main__:main:332 - Index creation exception: 'NoneType' object has no attribute 'decode'
2020-03-19 16:12:22.312 | WARNING  | __main__:finish_db:274 - Generating indexes now
2020-03-19 16:12:22.312 | WARNING  | __main__:finish_db:274 - Generating indexes now
2020-03-19 16:13:07.587 | WARNING  | __main__:finish_db:274 - Generating indexes now
2020-03-19 16:13:07.587 | WARNING  | __main__:finish_db:274 - Generating indexes now
2020-03-19 16:13:19.635 | WARNING  | __main__:finish_db:274 - Generating indexes now
2020-03-19 16:13:19.635 | WARNING  | __main__:finish_db:274 - Generating indexes now
2020-03-19 18:38:50.985 | WARNING  | __main__:create_db:256 - Initializing database (and dropping any existing tables).
2020-03-19 18:38:50.985 | WARNING  | __main__:create_db:256 - Initializing database (and dropping any existing tables).
2020-03-19 18:38:53.167 | ERROR    | __main__:try_afunc:247 - Creating db exception: extension "uint" already exists
2020-03-19 18:38:53.167 | ERROR    | __main__:try_afunc:247 - Creating db exception: extension "uint" already exists
2020-03-19 18:41:00.625 | WARNING  | __main__:create_db:256 - Initializing database (and dropping any existing tables).
2020-03-19 18:41:00.625 | WARNING  | __main__:create_db:256 - Initializing database (and dropping any existing tables).
2020-03-19 18:41:34.046 | WARNING  | __main__:main:306 - Chunking path entries to different processes. Size=10
2020-03-19 18:41:34.046 | WARNING  | __main__:main:306 - Chunking path entries to different processes. Size=10
2020-03-19 18:42:01.888 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:9279 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.888 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:3306 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.890 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:6450 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.888 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:9279 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.890 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:8840 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.890 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:6450 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.888 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:3306 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.890 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:9808 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.890 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:7677 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.890 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:6922 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.890 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:8840 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.890 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:5387 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.890 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:9808 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.890 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:3037 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.890 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:7677 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.890 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:1613 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.890 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:6922 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.888 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:2496 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.890 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:5387 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.888 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:3705 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.890 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:3037 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.890 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:5910 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.890 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:1613 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.888 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:2496 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.888 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:3705 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.890 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:5910 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.891 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:2816 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.891 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:2816 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.895 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:3556 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.895 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:3556 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.895 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:9875 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.895 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:9875 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.903 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:2640 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.903 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:2640 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.907 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:3152 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.912 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:8217 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.957 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:4655 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.961 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:9956 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.972 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:6463 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.993 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:4403 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:02.066 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:2172 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.907 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:3152 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.912 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:8217 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.957 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:4655 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.961 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:9956 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.972 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:6463 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:01.993 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:4403 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:02.066 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:2172 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:02.125 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:6105 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:02.125 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:6105 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:02.137 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:4624 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:02.137 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:4624 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:02.583 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:1033 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:02.583 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:1033 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:02.584 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:7256 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:02.584 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:7256 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:03.912 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:8724 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:03.912 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:8724 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:03.952 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:3059 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:03.955 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:1769 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:03.961 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:1478 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:03.967 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:1657 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:03.952 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:3059 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:03.955 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:1769 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:03.968 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:5485 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:03.972 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:1715 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:03.961 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:1478 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:03.984 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:7709 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.018 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:8710 EX: no binary format encoder for type uint1 (OID 13551106)
